"","Raw_NS.1","Raw_NS.2","Raw_NS.3","Raw_NS.4","Raw_NS.5","Raw_NS.6","Raw_NS.7","Raw_NS.8","Raw_NS.9","Raw_NS.10","Raw_NS.11","Raw_NS.12","Raw_NS.13","Raw_NS.14","Raw_NS.15","Raw_NS.16","Raw_NS.17","Raw_NS.18","Raw_NS.19","Raw_NS.20","Raw_OA.1","Raw_OA.2","Raw_OA.3","Raw_OA.4","Raw_OA.5","Raw_OA.6","Raw_OA.7","Raw_OA.8","Raw_OA.9","Raw_OA.10","Raw_HS.1","Raw_HS.2","Raw_HS.3","Raw_HS.4","Raw_HS.5","Raw_HS.6","Raw_HS.7","Raw_HS.8","Raw_HS.9","Raw_HS.10","Raw_MA.1","Raw_MA.2","Raw_MA.3","Raw_MA.4","Raw_MA.5","Raw_SCO.1","Raw_SCO.2","Raw_SCO.3","Raw_SCO.4","Raw_SCO.5","Raw_SCO.6","Raw_SCO.7","Raw_SCO.8","Raw_SCO.9","Raw_SCO.10",">>NormaExpression","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","NS.7","NS.8","NS.9","NS.10","NS.11","NS.12","NS.13","NS.14","NS.15","NS.16","NS.17","NS.18","NS.19","NS.20","OA.1","OA.2","OA.3","OA.4","OA.5","OA.6","OA.7","OA.8","OA.9","OA.10","HS.1","HS.2","HS.3","HS.4","HS.5","HS.6","HS.7","HS.8","HS.9","HS.10","MA.1","MA.2","MA.3","MA.4","MA.5","SCO.1","SCO.2","SCO.3","SCO.4","SCO.5","SCO.6","SCO.7","SCO.8","SCO.9","SCO.10",">>DiffResult","NS_mean","OA_mean","HS_mean","MA_mean","SCO_mean","Log2FC(Max/Min)","ANOVA_pvalue","MA-HS","NS-HS","OA-HS","SCO-HS","NS-MA","OA-MA","SCO-MA","OA-NS","SCO-NS","SCO-OA","ANOVA_p.adjust","Diff"
"NRP1-N150-H5N4F5",1295887.459,,,1005116.579,702697.5376,1100379.972,233309.2827,504130.6394,1403263.86,690535.6349,1529070.862,324414.6971,1478989.877,719789.1771,1025722.746,765350.8745,1206776.197,1412917.35,476020.5189,389315.8256,1600797.821,1499839.966,1128014.943,762781.5087,1778674.38,1245681.419,824904.4091,355410.3565,983894.6921,,1190439.38,1134047.987,,1750096.664,2851110.353,1557671.965,1099372.635,553767.0702,645089.5533,585899.645,706932.0009,244452.8706,,1384749.636,,3536695.276,1358873.636,1451401.279,1053541.049,2468294.496,3676377.509,586600.2283,2447105.304,1041590.789,3439937.157,">>NormaExpression",20.3055101158085,0,0,19.9389328475623,19.4225463705801,20.0695716669457,17.8318903671571,18.9434409754476,20.4203559062544,19.3973584299578,20.5442247801529,18.3074841015766,20.4961817226757,19.457216888528,19.9682107974027,19.5457636613028,20.2027279103266,20.4302466666637,18.8606672675259,18.5705851712544,20.6103605791254,20.5163781035608,20.1053560277741,19.5409122361511,20.7623718025835,20.2485048761024,19.6538691711938,18.4391302551407,19.9081458505028,0,20.1830639382464,20.113051530394,0,20.73900400306,21.4430929555954,20.5709609392463,20.0682503557491,19.0789223459601,19.2991421646273,19.1602965126021,19.4312139654975,17.8992027231096,0,20.4011947704388,0,21.7539708980822,20.3739809346542,20.4690160098054,20.0068164655137,21.2350836887283,21.8098538791898,19.1620205664326,21.2226453437789,19.9903585500374,21.7139511978006,">>DiffResult",17.6356457823561,17.9785028902135,18.0655784745481,11.5463222918092,20.7737697534023,9.22744746159312,0.126737057590496,0.311849314219959,0.999753211859173,0.999999762676205,0.860608702835722,0.289696058595617,0.325041008231344,0.0618241353312665,0.999899592039253,0.681145384662738,0.846303956339341,0.205771694893458,"NO"
"NRP1-N150-H5N4S1",3229114.553,2952371.375,2610453.931,3887084.692,4798327.639,3693509.927,1495222.624,4597557.473,5094618.412,6830847.952,8845196.241,1450813.127,,3112537.543,5666032.23,9989252.212,4908095.701,2036046.582,3241497.752,,5351912.362,5137839.48,7422146.524,4281786.185,11741286.98,5138052.921,2875369.182,3031015.457,5521406.731,,5185245.003,4283778.773,2409199.98,4580614.512,9826600.863,7209830.791,6170534.523,979006.5362,2686916.311,2839811.883,8454514.181,6352244.904,4187482.137,12609511.95,9034906.286,5433697.594,2532734.513,6592413.035,5291829.385,8209390.282,14002264.34,2414295.718,3522998.619,5384580.868,8917958.957,">>NormaExpression",21.6227076376397,21.4934432655481,21.3158698203739,21.8902574820079,22.1941005409652,21.8165614150965,20.5119298377671,22.1324364926663,22.2805429447774,22.7036334600984,23.0764628835728,20.4684312677555,0,21.5696602717099,22.4339076321443,23.2519453967297,22.2267322430762,20.9573398466088,21.628229586795,0,22.3516233308146,22.2927306673703,22.8234052459225,22.029781661457,23.4850873401585,22.2927905999193,21.4553162733311,21.5313702546262,22.3966047108945,0,22.305981005593,22.03045288308,21.2001233202085,22.1271100402328,23.228261173788,22.7815341703824,22.5569642714784,19.9009604398802,21.3575204928912,21.4373644421311,23.011290595867,22.5988353315554,21.9976519500589,23.5880092159927,23.1070783659078,22.3735031111444,21.2722649973395,22.6523754228106,22.3353353900789,22.9688438209256,23.7391569149817,21.2031715640919,21.7483728881347,22.3604028880242,23.0882822910698,">>DiffResult",19.6787096012666,20.0658710084494,21.8926272239666,22.8605730918764,22.3741709288601,3.18186349060972,0.519373259379634,0.996966678685111,0.802784122326734,0.932324455871973,0.999566300277355,0.733579510878365,0.859961537050502,0.999797944413748,0.999676854675421,0.664154961350063,0.854869145775109,0.596998367959481,"NO"
"NRP1-N150-H5N4S1F1",696977.3704,,611604.4525,,1641166.1,1033069.219,,737963.6288,1361973.494,2521310.932,,,764341.2947,451275.2225,,2194058.577,827369.021,379878.9107,603264.622,,1261323.954,968299.2938,,737854.0285,2073115.826,590835.0102,746232.5076,1491876.07,970342.0016,1410372.962,2071236.555,1377641.444,1196052.873,1146053.355,4240141.584,1958950.159,1954343.442,291198.1221,1006649.463,1131136.884,2599632.686,1134774.137,,2162290.165,1593509.605,1270186.279,,1502600.167,985263.7407,2714031.78,2793383.236,551585.4116,,1026475.743,1939127.951,">>NormaExpression",19.4107543595106,0,19.2222417429074,0,20.6462907076688,19.9785068885418,0,19.4931921429206,20.3772682552555,21.2657431860967,0,0,19.5438593381883,18.7836512401686,0,21.0651712702136,19.6581731582146,18.5351838939948,19.2024338449941,0,20.2665085730868,19.8850950066382,0,19.4929778622546,20.9833699880107,19.1723982324179,19.5092676163699,20.5086972323919,19.8881352828052,20.4276463146364,20.9820615983853,20.3937700660718,20.1898509426056,20.128244039099,22.0156813486813,20.9016499977888,20.8982533257669,18.1516464805782,19.9411313958312,20.1093433717184,21.3098769169535,20.1139750158494,0,21.0441293727013,20.6037771897766,20.2766097959005,0,20.5190306971763,19.9101519033477,21.3720067150101,21.4135826023924,19.0732273907543,0,19.9692695098358,20.8869773143792,">>DiffResult",12.8591235014338,18.0134096108612,20.3711632566527,16.6143516990562,16.3420855928796,7.51203975521889,0.166047138036496,0.909951410871459,0.123535269688735,0.963707154289457,0.790049988885132,0.879100559805106,0.997643627594192,0.999996448852082,0.46198092399606,0.79114016431916,0.989811244223263,0.25131794721936,"NO"
"NRP1-N150-H5N4S1F2",277978.9814,,266041.5248,,747443.1138,365917.1899,,329087.3701,339121.5307,803389.7232,,,467209.3217,,,,,,618251.3473,,,,634028.0413,256461.5231,414591.8455,,,567187.9924,,,1100767.368,792480.4715,922417.7611,,2459850.545,994290.4183,994404.1945,,,664570.3891,890502.8549,,419099.7616,,,,,,,1133966.744,1074918.809,,,,,">>NormaExpression",18.0846214661092,0,18.0212973420228,0,19.5116061878509,18.4811616086879,0,18.3281155173211,18.3714471120864,19.6157422770318,0,0,18.8337126213022,0,0,0,0,0,19.2378362864991,0,0,0,19.2741893980506,17.9683884944678,18.6613356949586,0,0,19.1134700084881,0,0,20.0700794873682,19.5960176793576,19.8150623307382,0,21.2301398191346,19.9233092297639,19.9234743070901,0,0,19.3420646583905,19.7642623310563,0,18.6769376176079,0,0,0,0,0,0,20.1129481723617,20.0357976054428,0,0,0,0,">>DiffResult",8.42427702094556,7.50173835959651,13.9900147511843,7.68823998973285,4.01487457778045,9.97514017340385,0.23854252866729,0.744996289296469,0.559290549769952,0.550136568037813,0.147118833380842,0.999865788899261,0.999999611379321,0.954191783377906,0.999097686227681,0.752232721930614,0.923005064655996,0.328066136484779,"NO"
"NRP1-N150-H6N3F1",748554.1385,,728217.2788,945905.5187,1614485.727,641675.2414,529828.3131,688514.4118,1063893.599,969578.6691,926367.6244,414257.8274,383554.2292,,756922.8401,1569869.837,1014483.134,489029.1444,417835.1144,,708123.6506,577743.9228,1675244.044,934951.8599,875160.3563,275720.2934,326985.3655,1768597.701,381005.2071,402663.5729,685625.2433,1200934.259,380796.3398,,942333.6588,627978.2394,719863.6927,164652.3909,488549.2928,1035169.16,2298319.534,3804180.999,2289901.848,4822248.739,2326336.177,1090241.312,1073462.742,714567.8359,913513.589,2835447.485,1303490.366,1221705.735,806129.2297,540301.4027,1664861.805,">>NormaExpression",19.5137490634135,0,19.4740114283518,19.8513380875238,20.6226441496567,19.2914860416582,19.0151681382541,19.3931294225931,20.0209237981405,19.886999922014,19.8212268652973,18.6601729144557,18.5490748048536,0,19.5297886213617,20.5822144338646,19.9523148716011,18.8995638717943,18.6725776672106,0,19.4336438135214,19.1400731508373,20.675940708421,19.8345341009312,19.7391895102076,18.0728511625188,18.3188709546995,20.7541753037545,18.539454975776,18.6192190215906,19.3870628061074,20.19572694848,18.5386638746406,0,19.8458799810358,19.2603573397484,19.4573662344427,17.3290726977836,18.8981475595341,19.9814365049816,21.1321485860046,21.8591548383338,21.1268549607984,22.2012749377858,21.1496287840767,20.0562173864086,20.0338420319506,19.4467134702619,19.801068243585,21.43514551469,20.3139495961791,20.220466583828,19.6206533982589,19.0434075720151,20.6669718645179,">>DiffResult",16.5868192051022,19.3127952702258,17.2893713946754,21.4938124213999,20.0638435661695,4.90699321629764,0.211364800773422,0.574208800395969,0.996604081594883,0.903747654835633,0.749332616898543,0.328725161906368,0.937338857530951,0.986354172034377,0.652170243803058,0.418608154422375,0.997483104916895,0.299134929908148,"NO"
"NRP1-N150-H6N3F2",1089246.899,,,,,,,624606.7872,,,,,,,,949517.9027,,,,,,,1510784.049,,,,,1119795.331,,,,1814928.9,,,1299311.931,256728.966,393824.5064,,,,888795.4774,1508385.077,,,,,2195324.779,922154.6074,381642.1471,4413700.062,2254476.982,789902.3297,1420347.635,,2253369.084,">>NormaExpression",20.0549008998321,0,0,0,0,0,0,19.2525910304824,0,0,0,0,0,0,0,19.8568371957806,0,0,0,0,0,0,20.5268669811165,0,0,0,0,20.0948049275215,0,0,0,20.7914823958507,0,0,20.3093175055999,17.9698921742319,18.5871970259128,0,0,0,19.7614935732885,20.5245743083321,0,0,0,0,21.0660036160884,19.8146506904736,18.5418647605295,22.0735574891604,21.1043619895172,19.5913165779846,20.4378136626113,0,21.1036528445064,">>DiffResult",2.95821645630476,4.0621671908638,7.76578891015953,8.05721357632411,16.3733221630871,13.4151057067824,0.00416596201581612,0.999996610427364,0.606901941791622,0.87197180380776,0.186060938344337,0.762077044959964,0.915222090601886,0.408901822764375,0.997351433921408,0.00181327598592396,0.0199653742922343,0.0153810435481722,"YES"
"NRP1-N150-H6N3F3",672681.2903,,,,,,,,,,,,252115.2611,154608.5597,413636.9505,,,386939.2862,,,1159014.433,382708.2629,325970.0659,,535679.2967,,,,,,,1704654.772,,320285.7745,773801.1972,455239.1976,,,,,,,,,,1173368.328,,728516.838,713918.4252,6794615.231,1741350.479,,1376757.907,501775.4101,1611736.933,">>NormaExpression",19.359565751288,0,0,0,0,0,0,0,0,0,0,0,17.9437296471821,17.2382700000734,18.6580090307048,0,0,18.5617514169043,0,0,20.1444683461641,18.5458892941215,18.3143843869449,0,19.0310127065108,0,0,0,0,0,0,20.7010490087689,0,18.2890047010315,19.5616052997352,18.7962684273311,0,0,0,0,0,0,0,0,0,20.162225754736,0,19.4746047720239,19.4454017315708,22.6959606372751,20.7317759990978,0,20.3928445114198,18.936685121685,20.620185751467,">>DiffResult",4.58806629230763,7.60357547337413,7.73479274368667,0,16.2459684279275,16.2459684279275,0.00594513190697729,0.479303005987617,0.878263994406739,0.99999968208217,0.192521262013672,0.822865224017886,0.496487881265911,0.00978877915747101,0.893822331932637,0.00846145556670719,0.180354684807913,0.0199708597679783,"YES"
"NRP1-N150-H6N4F2",901880.4305,729412.3757,,1881988.284,,333512.5863,,,733226.625,1078028.682,,,,,1276955.675,446890.5696,,936820.6357,,,2907877.219,381255.3407,528877.5536,,751548.2233,,,,955566.1525,537971.5568,,708629.8491,,,,558259.909,,,,,,,,,,,1913085.798,430851.7235,490565.9557,3067546.095,811479.9342,,906323.6779,,902773.427,">>NormaExpression",19.7825782506296,19.4763771299363,0,20.8438269827445,0,18.3473860079258,0,0,19.4839016161517,20.0399654704987,0,0,0,0,20.2842781469702,18.7695653036607,0,19.8374148694013,0,0,21.4715354202448,18.5404018057581,19.0125769486963,0,19.519508072105,0,0,0,19.8659977366239,19.0371730539504,0,19.4346747466597,0,0,0,19.0905800125247,0,0,0,0,0,0,0,0,0,0,20.8674709005113,18.7168352778886,18.9040905325204,21.5486540625853,19.6301976733897,0,19.7896684422419,0,19.7840060261491,">>DiffResult",8.84326468889594,11.7447193037378,3.85252547591844,0,13.9240922915286,13.9240922915286,0.032593023122317,0.940497678619182,0.634237960047668,0.325942517136407,0.122481589977231,0.323763447628032,0.155688209801631,0.060537367401972,0.926197759901248,0.618409237192695,0.984144579160943,0.0755977064087074,"NO"
"NRP1-N150-H6N4F3",990837.6327,409992.1039,,1653245.561,398388.5326,,,,501571.6967,557075.6105,,,,,,,,869100.2605,,,4240457.544,442456.6144,519296.8246,,,,,,,565886.4413,,1959212.357,,,,449721.5718,,,,,,,,,,969715.8977,3419840.902,632584.5161,851084.6012,10184608.12,1342711.75,,1777715.795,512677.1358,,">>NormaExpression",19.9182905946542,18.6452401181847,0,20.6568704698804,18.6038202165605,0,0,0,18.9360992910624,19.087516218498,0,0,0,0,0,0,0,19.7291647521789,0,0,22.0157888490621,18.7551797320646,18.986202656255,0,0,0,0,0,0,19.1101555945837,0,20.901843083992,0,0,0,18.778675769844,0,0,0,0,0,0,0,0,0,19.8872040981307,21.7054982007299,19.2709009982183,19.6989447182352,23.2798872756927,20.3567192676296,0,20.7615940785356,18.9676938468248,0,">>DiffResult",6.77885008305096,7.88673268319654,3.9680518853836,0,16.3928442483997,16.3928442483997,0.00889403601889553,0.925360684844924,0.924914217300975,0.8614241916201,0.0240163658792802,0.55352615384148,0.494314512847155,0.0124831467106614,0.997621719439468,0.0555437766337533,0.221774525137719,0.0279492691023895,"YES"
"NRP1-N150-H6N5F2",,,209329.2424,,341862.9883,,,,,,,,,,,,,,,,,,201788.0824,,,,,,,,,,,,,,,,,363065.9159,1257211.794,961751.5841,921635.4332,,,,,,,,,,,,290017.5315,">>NormaExpression",0,0,17.67542123041,0,18.383062932782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6224885953952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4698759464598,20.2617974282044,19.8753062752917,19.8138382235066,0,0,0,0,0,0,0,0,0,0,0,18.1457855624321,">>DiffResult",1.8029242081596,1.76224885953952,1.84698759464598,11.9901883854005,1.81457855624321,10.227939525861,0.0260004326195213,0.035526307331997,0.99999997398397,0.99999979989821,0.999999995716885,0.0162211293831054,0.0333543934950007,0.0346811968199932,0.999999981108545,0.999999999872677,0.999999970890099,0.0635868320757749,"NO"
"NRP1-N150-H6N5F3",,,,,506680.8822,,,714190.9785,,,,305450.5688,,,,278382.7401,,,,,,,1002729.63,,,,,580964.0633,,,552963.632,,,,843963.8988,,,,,413617.9894,1945074.106,1554720,1809559.024,,731646.2409,,,,,,,1092832.504,,,,">>NormaExpression",0,0,0,0,18.9507207167026,0,0,19.4459524047158,0,0,0,18.2205841245592,0,0,0,18.0867154228284,0,0,0,0,0,0,19.9355026668425,0,0,0,0,19.1480918833002,0,0,19.0768276820759,0,0,0,19.6868234717339,0,0,0,0,18.6579428962703,20.8913944329993,20.5682242763487,20.7872075327356,0,19.480788704269,0,0,0,0,0,0,20.0596421887692,0,0,0,">>DiffResult",3.7351986334403,3.90835945501426,5.74215940500801,16.3455229892705,2.00596421887692,14.3395587703936,0.0247767137430511,0.126414480684444,0.966201459195476,0.985695112442626,0.833153743090152,0.0218271664108862,0.0487510105127916,0.0157825613260217,0.99999769914385,0.98036694797336,0.983593697059082,0.061234626565807,"NO"
"NRP1-N150-H6N5F4",,,,,729116.6041,534564.785,,,,,,,,,,,,303742.3139,,,,,816164.7146,,603424.4327,,,,,,595225.6223,,,659318.5731,1499357.572,631943.3344,469510.8777,,,,1217808.649,1318023.288,801541.8606,,,,,,,983556.7329,1502325.674,485494.9787,,,2224207.194,">>NormaExpression",0,0,0,0,19.4757920093838,19.0280079749611,0,0,0,0,0,0,0,0,0,0,0,18.2124931264162,0,0,0,0,19.6385025817304,0,19.2028159777775,0,0,0,0,0,19.1830795287746,0,0,19.330618385457,20.515914014774,19.269437956855,18.8408021300414,0,0,0,20.2158572182459,20.3299455252956,19.6124201415687,0,0,0,0,0,0,19.907650212781,20.5187671236651,18.8890998204755,0,0,21.0848604052244,">>DiffResult",2.83581465553806,3.88413185595078,9.71398520159021,12.031644577022,8.04003775621459,9.19582992148397,0.119077945180784,0.989011641342872,0.277832086670778,0.584436275258608,0.993104797825958,0.245570435649927,0.454783156169215,0.922136601116905,0.998032780428892,0.555727896783521,0.830698726438206,0.195234386979435,"NO"
"NRP1-N150-H7N2",903571.1635,,223501.1741,456667.5837,644637.2195,,,233831.6865,640278.7976,762703.0548,575203.0154,,187347.6353,250343.3162,402392.1783,627866.3047,568507.176,557342.2404,944835.542,,1173055.807,1370189.925,1020053.93,440889.4955,1115893.266,330868.5761,835255.051,,636796.8359,1091762.185,251308.5945,282432.6537,,328426.0958,467022.037,,295206.3968,,,345651.2558,430227.5353,522225.1692,546394.3854,1823299.407,,,739471.4162,503795.3543,541504.8207,801739.0475,669308.5821,263467.8368,,361278.2031,708189.8517,">>NormaExpression",19.785280300503,0,17.7699293396174,18.8007880180414,19.2981302002971,0,0,17.8351170867503,19.2883429645468,19.5407638440835,19.1337142214544,0,17.5153659431468,17.9335541753821,18.6182463220351,19.2601001624081,19.1168215718214,19.0882065609062,19.8497052371637,0,20.1618414490101,20.385945504378,19.9602154128002,18.7500608508171,20.0897689037098,18.3359031144476,19.6718590036176,0,19.2804759074578,20.0582285236796,17.9391062259313,18.1075524792405,0,18.3252136312837,18.833134190423,0,18.1713693448628,0,0,18.3989618154467,18.7147436904356,18.9943152285814,19.0595857737884,20.7981208487396,0,0,19.4961368073546,18.942481156548,19.0466173200264,19.6127750141402,19.3523141430792,18.0072728038406,0,18.4627546834058,19.4337786817744,">>DiffResult",14.1417032974079,17.6694298669918,10.9775337687188,15.513353108309,15.2354130610169,6.69189609827296,0.483753866584367,0.850974175574426,0.857078712743292,0.374148688319837,0.774995291982684,0.997241340270457,0.988967670234982,0.999996591592156,0.801798264055425,0.996912586788576,0.963584661035295,0.565508270037125,"NO"
"NRP1-N261-H5N4F3",,,12452584.6,,20202168.3,10255415.64,3462270.13,17231754.47,,,33231997.95,3125274.705,,,,,,,,1856072.467,,11162905.57,9750514.185,,,2463220.432,,9766604.857,,,,,3161923.52,,,,,1157507.591,,,18531166.06,15728619.8,15768375.47,,,3973234.304,1475342.445,5233475.698,6489849.415,4941899.95,6576138.668,5323550.863,5216603.649,5197099.684,8110503.064,">>NormaExpression",0,0,23.5699419924492,0,24.2680068814617,23.2898827686331,21.7232872757128,24.0385663465553,0,0,24.9860697399233,21.57555203612,0,0,0,0,0,0,0,20.8238223855972,0,23.412209385658,23.2170470174386,0,0,21.2321148944769,0,23.2194258455361,0,0,0,0,21.5923714980826,0,0,0,0,20.1425914704962,0,0,24.1434504068101,23.9068888345051,23.9105307904619,0,0,21.9218828049504,20.4926194076778,22.3193382440074,22.6297537951565,22.236634664496,22.6488095094921,22.3439576995073,22.314679669253,22.3092755780896,22.951360149369,">>DiffResult",9.21375647132263,9.10807971431096,4.17349629685788,14.3921740063554,22.2168311521999,18.043334855342,0.00340726646056228,0.368799902334519,0.70696861537617,0.814999148980245,0.00215501138942509,0.847100037185032,0.877474163918984,0.630173085107296,0.999999879387296,0.0150662401581244,0.0448956577391186,0.0132914512463759,"YES"
"NRP1-N261-H5N4F4",,,,,,19853667.67,,,,,,1028310.355,,,,,,,,1138946.866,,19585094.1,10299355.68,,,3317168.355,,,,,,,857899.1033,,,,,,,,,,,,,4403882.679,1857264.992,5486989.66,2968799.295,,7674956.939,,4558367.542,4248360.893,8004510.505,">>NormaExpression",0,0,0,0,0,24.2429022853315,0,0,0,0,0,19.9718457232568,0,0,0,0,0,0,0,20.1192702802116,0,24.2232527978597,23.2960508905949,0,0,21.6615212387855,0,0,0,0,0,0,19.7104501398023,0,0,0,0,0,0,0,0,0,0,0,0,22.0703449324258,20.8247490178008,22.3875836893669,21.5014486188282,0,22.8717274134406,0,22.1200861398733,22.0184752354188,22.9323819307393,">>DiffResult",3.21670091443999,6.91808249272401,1.97104501398023,0,17.6726796977894,17.6726796977894,0.000190427818367515,0.992393753859857,0.995054731119604,0.671655609362033,0.000897815792690437,0.936408118224424,0.552698644150303,0.0026284230250132,0.777833316156193,0.000377418880722402,0.0420720904302933,0.00151435455558929,"YES"
"NRP1-N261-H5N4F5",,,,,,11054500.2,,,,,,,,,,,,,,,,,,,,2101067.884,,,,,,,,,,,,,,,,,,,,2124279.774,,,1521268.117,2502573.988,4448320.575,,,1831376.418,3726060.428,">>NormaExpression",0,0,0,0,0,23.3981305937057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.002692031181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.018543034377,0,0,20.5368439619774,21.2549818684333,22.084829655472,0,0,20.8044977077924,21.8292200281288,">>DiffResult",1.16990652968528,2.1002692031181,0,0,12.7528916256181,12.7528916256181,0.000111116714725526,1,0.989088713387629,0.945479287062302,0.000372155869462931,0.995890808269506,0.973531491690416,0.00498303787148768,0.995451532498931,0.000179406737733867,0.00387001322964964,0.000999548364514462,"YES"
"NRP1-N522-H4N3F2",365761.2335,,291796.3648,303168.0698,565650.2903,302022.3939,,549969.3537,,302705.0179,,,,283562.2685,335134.5389,320660.6534,322236.8447,,160417.9188,,,231919.6502,490838.0278,226669.6438,,,,,,,295713.1153,,,,772590.0335,279366.3229,410801.9378,,198080.7733,345724.1628,,647826.4303,394048.7181,,,,,,,338441.3498,411745.7527,,,,,">>NormaExpression",18.4805465928392,0,18.1546073288813,18.2097630474631,19.1095534165547,18.2043007754984,0,19.0689943263055,0,18.2075578311622,0,0,0,18.1133111389432,18.3543851573271,18.2906923126024,18.2977664134061,0,17.2914847686575,0,0,17.823271757615,18.9048904401756,17.7902380336383,0,0,0,0,0,0,18.1738435835944,0,0,0,19.5593454085428,18.0918037555738,18.6480869733625,0,17.5957366096896,18.3992660850538,0,19.3052500304365,18.5880181435375,0,0,0,0,0,0,18.3685505807896,18.6513977464113,0,0,0,0,">>DiffResult",10.989148155482,5.45184002314289,11.0468082415817,7.57865363479478,3.70199483272009,7.34481340886159,0.196916359856794,0.95574445469862,0.99999998280288,0.642273350676571,0.377587344684466,0.942597010738097,0.992738727087078,0.934813156830232,0.517835144607431,0.24592383630422,0.992524013495125,0.28384121414623,"NO"
